tripduration,starttime,startstationid,startstationlatitude,startstationlongitude,endstationid,usertype
419,2018-01-03 07:20:29,120,40.68676793,-73.95928168,274,Subscriber
511,2018-01-03 08:03:02,120,40.68676793,-73.95928168,243,Subscriber
494,2018-01-03 08:10:04,120,40.68676793,-73.95928168,83,Subscriber
714,2018-01-03 08:47:20,120,40.68676793,-73.95928168,2005,Subscriber
574,2018-01-08 08:03:19,120,40.68676793,-73.95928168,83,Subscriber
775,2018-01-08 08:25:01,120,40.68676793,-73.95928168,3413,Subscriber
529,2018-01-09 07:21:13,120,40.68676793,-73.95928168,83,Subscriber
2023,2018-01-09 08:21:42,120,40.68676793,-73.95928168,304,Subscriber
778,2018-01-09 08:40:47,120,40.68676793,-73.95928168,3413,Subscriber
579,2018-01-10 07:17:21,120,40.68676793,-73.95928168,3429,Subscriber
495,2018-01-10 07:39:46,120,40.68676793,-73.95928168,3429,Subscriber
2347,2018-01-10 07:46:45,120,40.68676793,-73.95928168,120,Subscriber
1296,2018-01-10 08:13:11,120,40.68676793,-73.95928168,387,Subscriber
626,2018-01-10 08:22:13,120,40.68676793,-73.95928168,390,Subscriber
1751,2018-01-10 08:52:03,120,40.68676793,-73.95928168,410,Subscriber
526,2018-01-11 07:10:44,120,40.68676793,-73.95928168,3429,Subscriber
800,2018-01-11 07:33:17,120,40.68676793,-73.95928168,3429,Subscriber
831,2018-01-11 07:49:39,120,40.68676793,-73.95928168,3420,Subscriber
420,2018-01-11 08:06:46,120,40.68676793,-73.95928168,83,Subscriber
518,2018-01-11 08:51:49,120,40.68676793,-73.95928168,3429,Subscriber
1672,2018-01-11 08:59:16,120,40.68676793,-73.95928168,410,Subscriber
415,2018-01-12 08:08:55,120,40.68676793,-73.95928168,83,Subscriber
2026,2018-01-12 08:48:14,120,40.68676793,-73.95928168,315,Subscriber
976,2018-01-12 08:48:16,120,40.68676793,-73.95928168,2000,Subscriber
432,2018-01-13 07:37:38,120,40.68676793,-73.95928168,3429,Subscriber
638,2018-01-13 08:32:17,120,40.68676793,-73.95928168,3349,Subscriber
527,2018-01-15 07:22:12,120,40.68676793,-73.95928168,3429,Subscriber
457,2018-01-15 08:43:35,120,40.68676793,-73.95928168,83,Subscriber
456,2018-01-16 07:49:08,120,40.68676793,-73.95928168,83,Subscriber
786,2018-01-16 08:22:47,120,40.68676793,-73.95928168,3440,Subscriber
932,2018-01-17 08:31:57,120,40.68676793,-73.95928168,314,Subscriber
1022,2018-01-18 07:47:30,120,40.68676793,-73.95928168,3420,Subscriber
15138,2018-01-18 08:30:54,120,40.68676793,-73.95928168,343,Subscriber
1338,2018-01-18 08:32:44,120,40.68676793,-73.95928168,3242,Subscriber
70,2018-01-18 08:35:13,120,40.68676793,-73.95928168,120,Subscriber
875,2018-01-19 07:50:02,120,40.68676793,-73.95928168,3420,Subscriber
590,2018-01-19 08:06:53,120,40.68676793,-73.95928168,3062,Subscriber
701,2018-01-20 08:26:38,120,40.68676793,-73.95928168,3349,Subscriber
2379,2018-01-20 08:37:11,120,40.68676793,-73.95928168,168,Subscriber
2497,2018-01-20 08:54:19,120,40.68676793,-73.95928168,505,Subscriber
468,2018-01-22 07:05:28,120,40.68676793,-73.95928168,324,Subscriber
1781,2018-01-22 07:29:52,120,40.68676793,-73.95928168,3427,Subscriber
759,2018-01-22 07:54:42,120,40.68676793,-73.95928168,3420,Subscriber
832,2018-01-22 08:00:40,120,40.68676793,-73.95928168,390,Subscriber
510,2018-01-22 08:00:46,120,40.68676793,-73.95928168,3062,Subscriber
799,2018-01-22 08:10:30,120,40.68676793,-73.95928168,392,Subscriber
475,2018-01-22 08:40:10,120,40.68676793,-73.95928168,83,Subscriber
723,2018-01-22 08:51:23,120,40.68676793,-73.95928168,392,Subscriber
460,2018-01-23 08:04:52,120,40.68676793,-73.95928168,83,Subscriber
554,2018-01-23 08:07:39,120,40.68676793,-73.95928168,3062,Subscriber
1344,2018-01-23 08:21:20,120,40.68676793,-73.95928168,387,Subscriber
866,2018-01-23 08:25:31,120,40.68676793,-73.95928168,3440,Subscriber
1901,2018-01-24 07:29:23,120,40.68676793,-73.95928168,3427,Subscriber
825,2018-01-24 07:47:45,120,40.68676793,-73.95928168,3420,Subscriber
400,2018-01-24 08:05:08,120,40.68676793,-73.95928168,3429,Subscriber
1095,2018-01-24 08:44:09,120,40.68676793,-73.95928168,2000,Subscriber
1689,2018-01-24 08:58:53,120,40.68676793,-73.95928168,410,Subscriber
602,2018-01-25 07:05:14,120,40.68676793,-73.95928168,3429,Subscriber
581,2018-01-25 07:29:46,120,40.68676793,-73.95928168,324,Subscriber
552,2018-01-25 07:58:56,120,40.68676793,-73.95928168,3062,Subscriber
958,2018-01-25 08:01:15,120,40.68676793,-73.95928168,314,Subscriber
1051,2018-01-25 08:08:42,120,40.68676793,-73.95928168,3409,Subscriber
761,2018-01-25 08:26:06,120,40.68676793,-73.95928168,390,Subscriber
1507,2018-01-25 08:55:44,120,40.68676793,-73.95928168,387,Subscriber
452,2018-01-26 07:18:01,120,40.68676793,-73.95928168,83,Subscriber
794,2018-01-26 07:39:45,120,40.68676793,-73.95928168,3420,Subscriber
558,2018-01-26 07:58:24,120,40.68676793,-73.95928168,3062,Subscriber
446,2018-01-26 08:25:00,120,40.68676793,-73.95928168,3249,Subscriber
522,2018-01-27 07:16:04,120,40.68676793,-73.95928168,399,Subscriber
487,2018-01-27 07:49:51,120,40.68676793,-73.95928168,3232,Subscriber
1345,2018-01-27 08:36:21,120,40.68676793,-73.95928168,391,Subscriber
451,2018-01-27 08:48:14,120,40.68676793,-73.95928168,270,Subscriber
1865,2018-01-29 07:34:54,120,40.68676793,-73.95928168,3427,Subscriber
405,2018-01-29 07:35:08,120,40.68676793,-73.95928168,3429,Subscriber
439,2018-01-29 07:43:42,120,40.68676793,-73.95928168,83,Subscriber
698,2018-01-29 08:37:21,120,40.68676793,-73.95928168,390,Subscriber
836,2018-01-30 07:41:26,120,40.68676793,-73.95928168,3420,Subscriber
685,2018-01-30 08:20:07,120,40.68676793,-73.95928168,323,Subscriber
499,2018-01-31 08:24:33,120,40.68676793,-73.95928168,3429,Subscriber
544,2018-01-31 08:27:20,120,40.68676793,-73.95928168,243,Subscriber
455,2018-01-02 07:37:06,127,40.73172428,-74.00674436,251,Subscriber
378,2018-01-02 07:57:08,127,40.73172428,-74.00674436,470,Subscriber
483,2018-01-02 08:05:27,127,40.73172428,-74.00674436,3427,Subscriber
1003,2018-01-02 08:07:06,127,40.73172428,-74.00674436,402,Subscriber
534,2018-01-02 08:45:11,127,40.73172428,-74.00674436,426,Subscriber
222,2018-01-03 07:16:13,127,40.73172428,-74.00674436,284,Subscriber
881,2018-01-03 07:56:35,127,40.73172428,-74.00674436,509,Subscriber
1107,2018-01-03 08:13:21,127,40.73172428,-74.00674436,484,Subscriber
549,2018-01-03 08:34:17,127,40.73172428,-74.00674436,426,Subscriber
687,2018-01-03 08:39:31,127,40.73172428,-74.00674436,490,Subscriber
1240,2018-01-04 07:15:17,127,40.73172428,-74.00674436,351,Subscriber
113,2018-01-04 07:54:21,127,40.73172428,-74.00674436,358,Subscriber
911,2018-01-04 08:27:39,127,40.73172428,-74.00674436,3427,Subscriber
1274,2018-01-06 07:10:53,127,40.73172428,-74.00674436,315,Subscriber
81,2018-01-08 07:15:51,127,40.73172428,-74.00674436,127,Subscriber
585,2018-01-08 07:35:45,127,40.73172428,-74.00674436,327,Subscriber
544,2018-01-08 07:42:04,127,40.73172428,-74.00674436,251,Subscriber
620,2018-01-08 07:48:40,127,40.73172428,-74.00674436,265,Subscriber
782,2018-01-08 08:23:14,127,40.73172428,-74.00674436,276,Subscriber
762,2018-01-08 08:25:56,127,40.73172428,-74.00674436,442,Subscriber
922,2018-01-08 08:29:55,127,40.73172428,-74.00674436,486,Subscriber
525,2018-01-08 08:36:20,127,40.73172428,-74.00674436,377,Subscriber
659,2018-01-08 08:38:00,127,40.73172428,-74.00674436,494,Subscriber
598,2018-01-08 08:40:43,127,40.73172428,-74.00674436,426,Subscriber
635,2018-01-08 08:41:49,127,40.73172428,-74.00674436,3224,Subscriber
576,2018-01-08 08:42:33,127,40.73172428,-74.00674436,466,Subscriber
743,2018-01-09 07:11:49,127,40.73172428,-74.00674436,491,Subscriber
1040,2018-01-09 07:18:08,127,40.73172428,-74.00674436,351,Subscriber
462,2018-01-09 07:22:06,127,40.73172428,-74.00674436,3260,Subscriber
460,2018-01-09 07:23:33,127,40.73172428,-74.00674436,3427,Subscriber
865,2018-01-09 07:24:38,127,40.73172428,-74.00674436,341,Subscriber
115,2018-01-09 07:55:23,127,40.73172428,-74.00674436,347,Subscriber
893,2018-01-09 08:09:39,127,40.73172428,-74.00674436,362,Subscriber
779,2018-01-09 08:21:16,127,40.73172428,-74.00674436,442,Subscriber
583,2018-01-09 08:23:39,127,40.73172428,-74.00674436,466,Subscriber
362,2018-01-09 08:28:16,127,40.73172428,-74.00674436,284,Subscriber
660,2018-01-09 08:28:53,127,40.73172428,-74.00674436,293,Subscriber
819,2018-01-09 08:32:32,127,40.73172428,-74.00674436,474,Subscriber
1827,2018-01-09 08:32:37,127,40.73172428,-74.00674436,3429,Subscriber
826,2018-01-09 08:34:02,127,40.73172428,-74.00674436,477,Subscriber
1074,2018-01-09 08:37:15,127,40.73172428,-74.00674436,168,Subscriber
680,2018-01-09 08:38:23,127,40.73172428,-74.00674436,435,Subscriber
740,2018-01-09 08:40:45,127,40.73172428,-74.00674436,3255,Subscriber
523,2018-01-09 08:45:01,127,40.73172428,-74.00674436,168,Subscriber
503,2018-01-09 08:45:36,127,40.73172428,-74.00674436,426,Subscriber
1069,2018-01-09 08:50:38,127,40.73172428,-74.00674436,260,Subscriber
863,2018-01-09 08:50:55,127,40.73172428,-74.00674436,503,Subscriber
648,2018-01-09 08:52:00,127,40.73172428,-74.00674436,494,Subscriber
690,2018-01-09 08:53:22,127,40.73172428,-74.00674436,417,Subscriber
1212,2018-01-09 08:55:21,127,40.73172428,-74.00674436,337,Subscriber
397,2018-01-09 08:58:40,127,40.73172428,-74.00674436,377,Subscriber
1005,2018-01-10 07:00:06,127,40.73172428,-74.00674436,351,Subscriber
250,2018-01-10 07:14:09,127,40.73172428,-74.00674436,284,Subscriber
785,2018-01-10 07:44:51,127,40.73172428,-74.00674436,503,Subscriber
782,2018-01-10 07:59:47,127,40.73172428,-74.00674436,435,Subscriber
917,2018-01-10 08:01:43,127,40.73172428,-74.00674436,3258,Subscriber
360,2018-01-10 08:13:48,127,40.73172428,-74.00674436,284,Subscriber
671,2018-01-10 08:16:56,127,40.73172428,-74.00674436,545,Subscriber
683,2018-01-10 08:34:40,127,40.73172428,-74.00674436,477,Subscriber
911,2018-01-10 08:37:50,127,40.73172428,-74.00674436,251,Subscriber
910,2018-01-10 08:38:06,127,40.73172428,-74.00674436,168,Subscriber
492,2018-01-10 08:48:07,127,40.73172428,-74.00674436,426,Subscriber
948,2018-01-11 07:08:02,127,40.73172428,-74.00674436,351,Subscriber
974,2018-01-11 07:51:46,127,40.73172428,-74.00674436,173,Subscriber
550,2018-01-11 07:55:52,127,40.73172428,-74.00674436,435,Subscriber
987,2018-01-11 08:00:23,127,40.73172428,-74.00674436,517,Subscriber
497,2018-01-11 08:02:07,127,40.73172428,-74.00674436,435,Subscriber
828,2018-01-11 08:11:20,127,40.73172428,-74.00674436,174,Subscriber
423,2018-01-11 08:16:33,127,40.73172428,-74.00674436,334,Subscriber
609,2018-01-11 08:16:34,127,40.73172428,-74.00674436,426,Subscriber
329,2018-01-11 08:21:20,127,40.73172428,-74.00674436,3427,Subscriber
768,2018-01-11 08:22:13,127,40.73172428,-74.00674436,442,Subscriber
552,2018-01-11 08:36:04,127,40.73172428,-74.00674436,146,Subscriber
820,2018-01-11 08:36:04,127,40.73172428,-74.00674436,168,Subscriber
660,2018-01-11 08:43:02,127,40.73172428,-74.00674436,503,Subscriber
545,2018-01-11 08:49:20,127,40.73172428,-74.00674436,327,Subscriber
728,2018-01-11 08:50:42,127,40.73172428,-74.00674436,327,Subscriber
988,2018-01-11 08:57:32,127,40.73172428,-74.00674436,537,Subscriber
1039,2018-01-12 07:21:33,127,40.73172428,-74.00674436,351,Subscriber
381,2018-01-12 07:23:06,127,40.73172428,-74.00674436,3260,Subscriber
4677,2018-01-12 07:57:42,127,40.73172428,-74.00674436,127,Subscriber
913,2018-01-12 08:07:34,127,40.73172428,-74.00674436,466,Subscriber
964,2018-01-12 08:10:54,127,40.73172428,-74.00674436,362,Subscriber
774,2018-01-12 08:13:38,127,40.73172428,-74.00674436,545,Subscriber
2598,2018-01-12 08:16:02,127,40.73172428,-74.00674436,462,Subscriber
388,2018-01-12 08:29:05,127,40.73172428,-74.00674436,3474,Subscriber
665,2018-01-12 08:32:44,127,40.73172428,-74.00674436,3002,Subscriber
716,2018-01-12 08:34:22,127,40.73172428,-74.00674436,477,Subscriber
801,2018-01-12 08:37:06,127,40.73172428,-74.00674436,523,Subscriber
780,2018-01-12 08:37:08,127,40.73172428,-74.00674436,490,Subscriber
903,2018-01-12 08:40:35,127,40.73172428,-74.00674436,486,Subscriber
561,2018-01-12 08:44:54,127,40.73172428,-74.00674436,426,Subscriber
162,2018-01-12 08:47:22,127,40.73172428,-74.00674436,346,Subscriber
560,2018-01-12 08:51:05,127,40.73172428,-74.00674436,442,Subscriber
2614,2018-01-12 08:51:32,127,40.73172428,-74.00674436,3378,Subscriber
383,2018-01-12 08:51:33,127,40.73172428,-74.00674436,328,Subscriber
220,2018-01-12 08:52:34,127,40.73172428,-74.00674436,336,Subscriber
539,2018-01-12 08:54:16,127,40.73172428,-74.00674436,494,Subscriber
648,2018-01-12 08:54:17,127,40.73172428,-74.00674436,417,Subscriber
280,2018-01-12 08:54:37,127,40.73172428,-74.00674436,2010,Subscriber
452,2018-01-12 08:54:55,127,40.73172428,-74.00674436,2010,Subscriber
693,2018-01-13 07:15:16,127,40.73172428,-74.00674436,446,Subscriber
511,2018-01-13 07:58:56,127,40.73172428,-74.00674436,435,Subscriber
281,2018-01-13 08:11:33,127,40.73172428,-74.00674436,284,Subscriber
294,2018-01-13 08:57:12,127,40.73172428,-74.00674436,3260,Subscriber
372,2018-01-14 08:47:47,127,40.73172428,-74.00674436,345,Subscriber
362,2018-01-14 08:48:01,127,40.73172428,-74.00674436,345,Subscriber
810,2018-01-15 07:21:38,127,40.73172428,-74.00674436,446,Subscriber
511,2018-01-15 07:43:50,127,40.73172428,-74.00674436,3427,Subscriber
425,2018-01-15 07:51:27,127,40.73172428,-74.00674436,470,Subscriber
1097,2018-01-15 07:54:57,127,40.73172428,-74.00674436,3233,Subscriber
180,2018-01-15 08:10:08,127,40.73172428,-74.00674436,368,Subscriber
422,2018-01-15 08:22:23,127,40.73172428,-74.00674436,3472,Subscriber
283,2018-01-15 08:39:39,127,40.73172428,-74.00674436,328,Subscriber
467,2018-01-16 07:39:24,127,40.73172428,-74.00674436,251,Subscriber
253,2018-01-16 07:47:21,127,40.73172428,-74.00674436,284,Subscriber
529,2018-01-16 07:50:07,127,40.73172428,-74.00674436,212,Subscriber
184,2018-01-16 07:52:30,127,40.73172428,-74.00674436,346,Subscriber
2846,2018-01-16 08:12:25,127,40.73172428,-74.00674436,347,Subscriber
348,2018-01-16 08:45:03,127,40.73172428,-74.00674436,328,Subscriber
518,2018-01-16 08:49:27,127,40.73172428,-74.00674436,303,Subscriber
307,2018-01-16 08:54:02,127,40.73172428,-74.00674436,377,Subscriber
238,2018-01-17 07:31:42,127,40.73172428,-74.00674436,284,Subscriber
411,2018-01-17 07:46:20,127,40.73172428,-74.00674436,470,Subscriber
1060,2018-01-17 07:52:25,127,40.73172428,-74.00674436,173,Subscriber
193,2018-01-17 08:02:41,127,40.73172428,-74.00674436,284,Subscriber
557,2018-01-17 08:16:00,127,40.73172428,-74.00674436,509,Subscriber
1135,2018-01-17 08:26:46,127,40.73172428,-74.00674436,349,Subscriber
650,2018-01-17 08:52:38,127,40.73172428,-74.00674436,494,Subscriber
490,2018-01-18 07:50:46,127,40.73172428,-74.00674436,212,Subscriber
1040,2018-01-18 07:53:54,127,40.73172428,-74.00674436,173,Subscriber
866,2018-01-18 08:02:06,127,40.73172428,-74.00674436,465,Subscriber
458,2018-01-18 08:06:28,127,40.73172428,-74.00674436,426,Subscriber
254,2018-01-18 08:15:17,127,40.73172428,-74.00674436,380,Subscriber
786,2018-01-18 08:21:21,127,40.73172428,-74.00674436,494,Subscriber
1830,2018-01-18 08:34:03,127,40.73172428,-74.00674436,3429,Subscriber
163,2018-01-19 07:06:04,127,40.73172428,-74.00674436,346,Subscriber
575,2018-01-19 07:11:37,127,40.73172428,-74.00674436,497,Subscriber
397,2018-01-19 07:16:05,127,40.73172428,-74.00674436,3260,Subscriber
953,2018-01-19 07:42:34,127,40.73172428,-74.00674436,173,Subscriber
1057,2018-01-19 07:48:19,127,40.73172428,-74.00674436,379,Subscriber
1021,2018-01-19 07:58:06,127,40.73172428,-74.00674436,517,Subscriber
528,2018-01-19 08:00:22,127,40.73172428,-74.00674436,426,Subscriber
753,2018-01-19 08:19:48,127,40.73172428,-74.00674436,362,Subscriber
771,2018-01-19 08:34:04,127,40.73172428,-74.00674436,3002,Subscriber
677,2018-01-19 08:37:58,127,40.73172428,-74.00674436,3255,Subscriber
494,2018-01-19 08:52:23,127,40.73172428,-74.00674436,2010,Subscriber
476,2018-01-19 08:58:32,127,40.73172428,-74.00674436,426,Subscriber
610,2018-01-19 08:58:58,127,40.73172428,-74.00674436,417,Subscriber
482,2018-01-20 08:06:47,127,40.73172428,-74.00674436,459,Subscriber
419,2018-01-20 08:14:05,127,40.73172428,-74.00674436,285,Subscriber
341,2018-01-20 08:14:25,127,40.73172428,-74.00674436,3660,Subscriber
455,2018-01-20 08:41:53,127,40.73172428,-74.00674436,303,Subscriber
283,2018-01-20 08:49:32,127,40.73172428,-74.00674436,284,Subscriber
936,2018-01-21 07:46:59,127,40.73172428,-74.00674436,351,Subscriber
397,2018-01-21 08:10:28,127,40.73172428,-74.00674436,435,Subscriber
389,2018-01-21 08:41:17,127,40.73172428,-74.00674436,3660,Subscriber
379,2018-01-21 08:50:07,127,40.73172428,-74.00674436,345,Subscriber
333,2018-01-21 08:50:56,127,40.73172428,-74.00674436,345,Subscriber
972,2018-01-22 07:07:27,127,40.73172428,-74.00674436,351,Subscriber
590,2018-01-22 07:14:33,127,40.73172428,-74.00674436,497,Subscriber
173,2018-01-22 07:21:16,127,40.73172428,-74.00674436,369,Subscriber
1139,2018-01-22 07:22:07,127,40.73172428,-74.00674436,327,Subscriber
870,2018-01-22 07:23:13,127,40.73172428,-74.00674436,519,Subscriber
226,2018-01-22 07:27:50,127,40.73172428,-74.00674436,284,Subscriber
992,2018-01-22 07:53:43,127,40.73172428,-74.00674436,173,Subscriber
1098,2018-01-22 07:56:00,127,40.73172428,-74.00674436,3643,Subscriber
527,2018-01-22 08:29:44,127,40.73172428,-74.00674436,151,Subscriber
770,2018-01-22 08:32:01,127,40.73172428,-74.00674436,466,Subscriber
405,2018-01-22 08:35:15,127,40.73172428,-74.00674436,335,Subscriber
761,2018-01-22 08:37:15,127,40.73172428,-74.00674436,168,Subscriber
534,2018-01-22 08:40:32,127,40.73172428,-74.00674436,251,Subscriber
486,2018-01-22 08:46:01,127,40.73172428,-74.00674436,426,Subscriber
679,2018-01-22 08:56:17,127,40.73172428,-74.00674436,503,Subscriber
577,2018-01-22 08:58:42,127,40.73172428,-74.00674436,327,Subscriber
546,2018-01-23 07:02:57,127,40.73172428,-74.00674436,453,Subscriber
200,2018-01-23 07:20:34,127,40.73172428,-74.00674436,369,Subscriber
1002,2018-01-23 07:33:08,127,40.73172428,-74.00674436,359,Subscriber
166,2018-01-23 07:50:08,127,40.73172428,-74.00674436,346,Subscriber
779,2018-01-23 07:51:06,127,40.73172428,-74.00674436,504,Subscriber
1073,2018-01-23 07:52:11,127,40.73172428,-74.00674436,173,Subscriber
290,2018-01-23 07:54:21,127,40.73172428,-74.00674436,284,Subscriber
834,2018-01-23 08:01:35,127,40.73172428,-74.00674436,3643,Subscriber
1158,2018-01-23 08:16:26,127,40.73172428,-74.00674436,508,Subscriber
657,2018-01-23 08:16:42,127,40.73172428,-74.00674436,379,Subscriber
390,2018-01-23 08:19:16,127,40.73172428,-74.00674436,3467,Subscriber
631,2018-01-23 08:20:25,127,40.73172428,-74.00674436,79,Subscriber
495,2018-01-23 08:35:50,127,40.73172428,-74.00674436,251,Subscriber
623,2018-01-23 08:36:55,127,40.73172428,-74.00674436,494,Subscriber
3162,2018-01-23 08:50:04,127,40.73172428,-74.00674436,327,Subscriber
760,2018-01-23 08:54:59,127,40.73172428,-74.00674436,494,Subscriber
566,2018-01-23 08:55:38,127,40.73172428,-74.00674436,494,Subscriber
172,2018-01-24 07:24:12,127,40.73172428,-74.00674436,369,Subscriber
199,2018-01-24 07:25:27,127,40.73172428,-74.00674436,369,Subscriber
289,2018-01-24 07:26:48,127,40.73172428,-74.00674436,284,Subscriber
234,2018-01-24 07:37:11,127,40.73172428,-74.00674436,247,Subscriber
254,2018-01-24 07:42:12,127,40.73172428,-74.00674436,284,Subscriber
1032,2018-01-24 07:42:40,127,40.73172428,-74.00674436,3233,Subscriber
399,2018-01-24 07:44:13,127,40.73172428,-74.00674436,426,Subscriber
671,2018-01-24 07:46:07,127,40.73172428,-74.00674436,494,Subscriber
902,2018-01-24 07:48:20,127,40.73172428,-74.00674436,341,Subscriber
76,2018-01-24 07:49:40,127,40.73172428,-74.00674436,127,Subscriber
388,2018-01-24 07:51:32,127,40.73172428,-74.00674436,377,Subscriber
498,2018-01-24 07:52:51,127,40.73172428,-74.00674436,466,Subscriber
1137,2018-01-24 07:53:35,127,40.73172428,-74.00674436,173,Subscriber
367,2018-01-24 08:06:47,127,40.73172428,-74.00674436,3472,Subscriber
225,2018-01-24 08:08:00,127,40.73172428,-74.00674436,368,Subscriber
189,2018-01-24 08:11:10,127,40.73172428,-74.00674436,3256,Subscriber
585,2018-01-24 08:14:15,127,40.73172428,-74.00674436,327,Subscriber
685,2018-01-24 08:14:57,127,40.73172428,-74.00674436,466,Subscriber
667,2018-01-24 08:15:33,127,40.73172428,-74.00674436,151,Subscriber
784,2018-01-24 08:16:46,127,40.73172428,-74.00674436,362,Subscriber
666,2018-01-24 08:17:52,127,40.73172428,-74.00674436,426,Subscriber
522,2018-01-24 08:19:16,127,40.73172428,-74.00674436,334,Subscriber
527,2018-01-24 08:25:29,127,40.73172428,-74.00674436,345,Subscriber
632,2018-01-24 08:27:47,127,40.73172428,-74.00674436,309,Subscriber
551,2018-01-24 08:29:47,127,40.73172428,-74.00674436,293,Subscriber
473,2018-01-24 08:37:09,127,40.73172428,-74.00674436,426,Subscriber
456,2018-01-24 08:53:24,127,40.73172428,-74.00674436,426,Subscriber
1028,2018-01-25 07:02:25,127,40.73172428,-74.00674436,351,Subscriber
391,2018-01-25 07:24:17,127,40.73172428,-74.00674436,284,Subscriber
643,2018-01-25 07:32:17,127,40.73172428,-74.00674436,466,Subscriber
220,2018-01-25 07:37:58,127,40.73172428,-74.00674436,336,Subscriber
1108,2018-01-25 07:51:08,127,40.73172428,-74.00674436,173,Subscriber
451,2018-01-25 07:55:50,127,40.73172428,-74.00674436,426,Subscriber
523,2018-01-25 08:01:53,127,40.73172428,-74.00674436,151,Subscriber
338,2018-01-25 08:22:34,127,40.73172428,-74.00674436,405,Subscriber
728,2018-01-25 08:25:12,127,40.73172428,-74.00674436,494,Subscriber
652,2018-01-25 08:36:26,127,40.73172428,-74.00674436,251,Subscriber
506,2018-01-25 08:41:01,127,40.73172428,-74.00674436,426,Subscriber
305,2018-01-25 08:41:43,127,40.73172428,-74.00674436,3260,Subscriber
718,2018-01-25 08:46:00,127,40.73172428,-74.00674436,426,Subscriber
5130,2018-01-25 08:46:09,127,40.73172428,-74.00674436,327,Subscriber
379,2018-01-25 08:47:52,127,40.73172428,-74.00674436,3244,Subscriber
476,2018-01-25 08:50:22,127,40.73172428,-74.00674436,426,Subscriber
1314,2018-01-25 08:56:49,127,40.73172428,-74.00674436,465,Subscriber
309,2018-01-25 08:58:13,127,40.73172428,-74.00674436,3260,Subscriber
177,2018-01-26 07:04:17,127,40.73172428,-74.00674436,346,Subscriber
552,2018-01-26 07:08:58,127,40.73172428,-74.00674436,453,Subscriber
197,2018-01-26 07:11:40,127,40.73172428,-74.00674436,347,Subscriber
332,2018-01-26 07:26:11,127,40.73172428,-74.00674436,3260,Subscriber
172,2018-01-26 07:33:11,127,40.73172428,-74.00674436,369,Subscriber
217,2018-01-26 07:55:45,127,40.73172428,-74.00674436,336,Subscriber
662,2018-01-26 07:56:32,127,40.73172428,-74.00674436,494,Subscriber
466,2018-01-26 08:00:48,127,40.73172428,-74.00674436,251,Subscriber
749,2018-01-26 08:04:51,127,40.73172428,-74.00674436,466,Subscriber
206,2018-01-26 08:16:48,127,40.73172428,-74.00674436,336,Subscriber
687,2018-01-26 08:21:43,127,40.73172428,-74.00674436,442,Subscriber
584,2018-01-26 08:22:02,127,40.73172428,-74.00674436,380,Subscriber
678,2018-01-26 08:24:46,127,40.73172428,-74.00674436,442,Subscriber
628,2018-01-26 08:29:53,127,40.73172428,-74.00674436,490,Subscriber
643,2018-01-26 08:32:42,127,40.73172428,-74.00674436,494,Subscriber
645,2018-01-26 08:37:55,127,40.73172428,-74.00674436,388,Subscriber
582,2018-01-26 08:37:55,127,40.73172428,-74.00674436,327,Subscriber
143,2018-01-26 08:48:19,127,40.73172428,-74.00674436,368,Subscriber
819,2018-01-26 08:49:20,127,40.73172428,-74.00674436,537,Subscriber
181,2018-01-26 08:49:53,127,40.73172428,-74.00674436,368,Subscriber
481,2018-01-26 08:53:54,127,40.73172428,-74.00674436,470,Subscriber
343,2018-01-26 08:58:06,127,40.73172428,-74.00674436,3260,Subscriber
310,2018-01-26 08:58:18,127,40.73172428,-74.00674436,3260,Subscriber
457,2018-01-27 08:07:10,127,40.73172428,-74.00674436,435,Subscriber
480,2018-01-27 08:13:34,127,40.73172428,-74.00674436,435,Subscriber
388,2018-01-27 08:44:09,127,40.73172428,-74.00674436,345,Subscriber
550,2018-01-28 08:07:04,127,40.73172428,-74.00674436,462,Subscriber
211,2018-01-28 08:33:25,127,40.73172428,-74.00674436,247,Subscriber
344,2018-01-28 08:48:58,127,40.73172428,-74.00674436,345,Subscriber
318,2018-01-28 08:49:22,127,40.73172428,-74.00674436,345,Subscriber
247,2018-01-28 08:59:05,127,40.73172428,-74.00674436,328,Subscriber
584,2018-01-29 07:25:03,127,40.73172428,-74.00674436,497,Subscriber
866,2018-01-29 07:36:31,127,40.73172428,-74.00674436,523,Subscriber
187,2018-01-29 07:38:28,127,40.73172428,-74.00674436,368,Subscriber
2531,2018-01-29 07:41:45,127,40.73172428,-74.00674436,3536,Subscriber
202,2018-01-29 07:43:00,127,40.73172428,-74.00674436,369,Subscriber
1028,2018-01-29 07:44:00,127,40.73172428,-74.00674436,359,Subscriber
184,2018-01-29 07:44:14,127,40.73172428,-74.00674436,336,Subscriber
479,2018-01-29 07:46:19,127,40.73172428,-74.00674436,426,Subscriber
405,2018-01-29 07:47:23,127,40.73172428,-74.00674436,470,Subscriber
471,2018-01-29 07:50:02,127,40.73172428,-74.00674436,251,Subscriber
1016,2018-01-29 07:54:30,127,40.73172428,-74.00674436,173,Subscriber
290,2018-01-29 07:58:00,127,40.73172428,-74.00674436,3660,Subscriber
836,2018-01-29 07:58:03,127,40.73172428,-74.00674436,426,Subscriber
995,2018-01-29 07:58:45,127,40.73172428,-74.00674436,462,Subscriber
480,2018-01-29 08:02:08,127,40.73172428,-74.00674436,377,Subscriber
