tripduration,starttime,startstationid,startstationlatitude,startstationlongitude,endstationid,usertype
142,2017-01-01 08:58:14,2004,40.724399,-74.004704,303,Subscriber
284,2017-01-01 08:58:13,530,40.771522,-73.990541,508,Subscriber
549,2017-01-01 08:58:21,382,40.73492695,-73.99200509,2004,Customer
116,2017-01-01 08:58:22,303,40.72362738,-73.99949601,3427,Subscriber
602,2017-01-01 08:58:22,379,40.749156,-73.9916,438,Subscriber
303,2017-01-01 08:58:32,3167,40.77966809007312,-73.98093044757842,422,Subscriber
136,2017-01-01 08:58:38,151,40.722103786686034,-73.99724900722504,3435,Subscriber
401,2017-01-01 08:58:40,128,40.72710258,-74.00297088,284,Subscriber
1271,2017-01-01 08:58:43,407,40.700469,-73.991454,3180,Subscriber
350,2017-01-01 08:58:49,339,40.72580614,-73.97422494,461,Subscriber
1635,2017-01-01 08:59:03,3150,40.77536905,-73.94803392,3165,Customer
1466,2017-01-01 08:59:09,532,40.710451,-73.960876,3115,Subscriber
2170,2017-01-01 08:59:28,3141,40.76500525,-73.95818491,3141,Subscriber
427,2017-01-01 08:59:30,3328,40.795,-73.9645,3325,Subscriber
351,2017-01-01 08:59:57,485,40.75038009,-73.98338988,435,Subscriber
748,2017-01-01 08:59:59,386,40.71494807,-74.00234482,432,Subscriber
1373,2017-01-01 08:59:59,527,40.744023,-73.976056,317,Customer
217,2017-01-02 07:00:06,472,40.7457121,-73.98194829,536,Subscriber
166,2017-01-02 07:00:22,504,40.73221853,-73.98165557,507,Subscriber
245,2017-01-02 07:00:32,146,40.71625008,-74.0091059,316,Subscriber
166,2017-01-02 07:00:41,447,40.76370739,-73.9851615,480,Subscriber
490,2017-01-02 07:00:52,332,40.71219906,-73.97948148,410,Subscriber
345,2017-01-02 07:01:00,2004,40.724399,-74.004704,147,Subscriber
645,2017-01-02 07:01:26,3431,40.746524,-73.977885,3141,Subscriber
497,2017-01-02 07:01:26,523,40.75466591,-73.99138152,435,Subscriber
853,2017-01-02 07:01:48,448,40.75660359,-73.9979009,228,Subscriber
69,2017-01-02 07:01:49,3328,40.795,-73.9645,3341,Subscriber
1399,2017-01-02 07:02:10,419,40.69580705,-73.97355569,295,Subscriber
237,2017-01-02 07:02:33,383,40.735238,-74.000271,293,Subscriber
1096,2017-01-02 07:02:42,448,40.75660359,-73.9979009,328,Subscriber
314,2017-01-02 07:03:15,341,40.71782143,-73.97628939,301,Subscriber
154,2017-01-02 07:04:10,450,40.76227205,-73.98788205,479,Subscriber
355,2017-01-02 07:04:25,359,40.75510267,-73.97498696,529,Subscriber
571,2017-01-02 07:04:25,3067,40.7016657,-73.9437303,3082,Subscriber
623,2017-01-02 07:04:46,302,40.72082834,-73.97793172,296,Subscriber
664,2017-01-02 07:04:58,150,40.7208736,-73.98085795,195,Subscriber
404,2017-01-02 07:05:09,151,40.722103786686034,-73.99724900722504,347,Subscriber
499,2017-01-02 07:05:25,3067,40.7016657,-73.9437303,3082,Subscriber
75,2017-01-02 07:06:07,3328,40.795,-73.9645,3341,Subscriber
570,2017-01-02 07:06:21,475,40.73524276,-73.98758561,3255,Subscriber
511,2017-01-02 07:06:28,418,40.70224,-73.982578,3429,Subscriber
153,2017-01-02 07:06:48,2008,40.70569254,-74.01677685,3002,Subscriber
1137,2017-01-02 07:07:00,421,40.69573398,-73.97129668,412,Subscriber
384,2017-01-02 07:07:03,379,40.749156,-73.9916,503,Subscriber
296,2017-01-02 07:07:20,3056,40.69072549,-73.95133465,3059,Subscriber
299,2017-01-02 07:08:00,490,40.751551,-73.993934,525,Subscriber
536,2017-01-02 07:08:27,342,40.71739973,-73.98016555,3435,Subscriber
255,2017-01-02 07:08:34,3293,40.7921,-73.9739,3350,Subscriber
735,2017-01-02 07:09:03,150,40.7208736,-73.98085795,280,Subscriber
402,2017-01-02 07:09:13,3424,40.791976,-73.945993,3341,Subscriber
83,2017-01-02 07:10:12,3328,40.795,-73.9645,3341,Subscriber
229,2017-01-02 07:11:58,3244,40.73143724085228,-73.99490341544151,336,Subscriber
326,2017-01-02 07:12:05,3408,40.6881529,-73.99520919,3382,Subscriber
434,2017-01-02 07:12:29,497,40.73704984,-73.99009296,459,Subscriber
336,2017-01-02 07:12:35,476,40.74394314,-73.97966069,442,Subscriber
885,2017-01-02 07:12:58,423,40.76584941,-73.98690506,482,Subscriber
210,2017-01-02 07:13:04,472,40.7457121,-73.98194829,527,Subscriber
585,2017-01-02 07:13:19,490,40.751551,-73.993934,422,Subscriber
455,2017-01-02 07:14:37,237,40.73047309,-73.98672378,280,Subscriber
506,2017-01-02 07:14:37,270,40.69308257,-73.97178913,414,Subscriber
416,2017-01-02 07:14:43,3328,40.795,-73.9645,3168,Subscriber
222,2017-01-02 07:14:44,361,40.71605866,-73.99190759,502,Subscriber
179,2017-01-02 07:14:57,157,40.69089272,-73.99612349,3246,Subscriber
192,2017-01-02 07:15:01,3428,40.740983,-74.001702,212,Subscriber
169,2017-01-02 07:15:07,472,40.7457121,-73.98194829,474,Subscriber
165,2017-01-02 07:15:11,472,40.7457121,-73.98194829,474,Subscriber
228,2017-01-02 07:15:11,368,40.73038599,-74.00214988,303,Subscriber
205,2017-01-02 07:15:49,3364,40.6751622,-73.9814832,3414,Subscriber
541,2017-01-02 07:16:24,410,40.72066442,-73.98517977,307,Subscriber
328,2017-01-02 07:16:27,490,40.751551,-73.993934,515,Subscriber
257,2017-01-02 07:16:43,237,40.73047309,-73.98672378,253,Subscriber
840,2017-01-02 07:17:21,435,40.74173969,-73.99415556,72,Subscriber
1184,2017-01-02 07:17:49,224,40.71146364,-74.00552427,224,Subscriber
267,2017-01-02 07:17:57,3418,40.6750207,-73.97111473,3339,Subscriber
1758,2017-01-02 07:18:21,3241,40.686203,-73.944694,3125,Subscriber
361,2017-01-02 07:18:54,3322,40.668603,-73.9904394,3297,Subscriber
160,2017-01-02 07:20:16,509,40.7454973,-74.00197139,459,Subscriber
1136,2017-01-02 07:20:28,3374,40.799484,-73.955613,305,Subscriber
895,2017-01-02 07:20:45,347,40.728846,-74.008591,328,Subscriber
710,2017-01-02 07:20:46,295,40.71406667,-73.99293911,339,Subscriber
287,2017-01-02 07:20:46,3422,40.6859296,-74.00242364,3382,Subscriber
930,2017-01-02 07:21:23,2008,40.70569254,-74.01677685,3435,Subscriber
154,2017-01-02 07:21:28,2010,40.72165481,-74.00234737,151,Subscriber
243,2017-01-02 07:21:27,251,40.72317958,-73.99480012,2010,Subscriber
446,2017-01-02 07:21:29,293,40.73020660529954,-73.99102628231049,358,Subscriber
105,2017-01-02 07:23:17,128,40.72710258,-74.00297088,368,Subscriber
1161,2017-01-02 07:23:22,195,40.70905623,-74.01043382,488,Subscriber
930,2017-01-02 07:23:52,507,40.73912601,-73.97973776,499,Subscriber
378,2017-01-02 07:23:56,401,40.72019576,-73.98997825,2003,Subscriber
946,2017-01-02 07:24:02,477,40.75640548,-73.9900262,346,Subscriber
324,2017-01-02 07:24:14,3161,40.7801839724239,-73.97728532552719,499,Subscriber
179,2017-01-02 07:25:05,3289,40.79017948095081,-73.97288918495178,3314,Subscriber
179,2017-01-02 07:25:25,3332,40.68199044270703,-73.99079024791718,3411,Subscriber
600,2017-01-02 07:25:42,415,40.7047177,-74.00926027,147,Subscriber
1467,2017-01-02 07:25:44,428,40.72467721,-73.98783413,380,Subscriber
1006,2017-01-02 07:26:07,3285,40.78839,-73.9747,305,Subscriber
1437,2017-01-02 07:26:23,3236,40.75898481399634,-73.99379968643188,3435,Subscriber
2987,2017-01-02 07:26:32,217,40.70277159,-73.99383605,328,Customer
2978,2017-01-02 07:26:37,217,40.70277159,-73.99383605,328,Customer
435,2017-01-02 07:27:08,3043,40.6814598,-73.934903,3046,Subscriber
956,2017-01-02 07:27:09,2008,40.70569254,-74.01677685,383,Subscriber
548,2017-01-02 07:27:32,427,40.701907,-74.013942,3002,Subscriber
338,2017-01-02 07:27:45,426,40.71754834,-74.01322069,3256,Subscriber
306,2017-01-02 07:27:46,339,40.72580614,-73.97422494,504,Subscriber
439,2017-01-02 07:28:16,472,40.7457121,-73.98194829,461,Subscriber
881,2017-01-02 07:28:33,323,40.69236178,-73.98631746,82,Subscriber
640,2017-01-02 07:28:57,2012,40.739445,-73.976806,379,Subscriber
1481,2017-01-02 07:28:57,3002,40.711512,-74.015756,382,Subscriber
460,2017-01-02 07:29:01,426,40.71754834,-74.01322069,347,Subscriber
241,2017-01-02 07:29:10,450,40.76227205,-73.98788205,508,Subscriber
665,2017-01-02 07:29:16,3236,40.75898481399634,-73.99379968643188,225,Subscriber
427,2017-01-02 07:29:16,3418,40.6750207,-73.97111473,3304,Subscriber
344,2017-01-02 07:29:41,518,40.74780373,-73.9734419,540,Subscriber
964,2017-01-02 07:30:00,266,40.72368361,-73.97574813,466,Subscriber
153,2017-01-02 07:30:17,304,40.70463334,-74.01361706,260,Subscriber
443,2017-01-02 07:30:18,238,40.7361967,-74.00859207,494,Subscriber
131,2017-01-02 07:30:36,406,40.69512845,-73.99595065,391,Subscriber
1403,2017-01-02 07:30:56,459,40.746745,-74.007756,440,Subscriber
548,2017-01-02 07:30:59,3422,40.6859296,-74.00242364,3440,Subscriber
227,2017-01-02 07:31:13,3047,40.6823687,-73.944118,437,Subscriber
1171,2017-01-02 07:31:52,530,40.771522,-73.990541,168,Subscriber
4459,2017-01-02 07:32:08,504,40.73221853,-73.98165557,504,Subscriber
299,2017-01-02 07:32:45,251,40.72317958,-73.99480012,368,Subscriber
406,2017-01-02 07:33:02,366,40.693261,-73.968896,384,Subscriber
258,2017-01-02 07:33:22,3106,40.72325,-73.94308,3094,Subscriber
497,2017-01-02 07:33:25,3284,40.781410700190015,-73.95595908164978,3135,Subscriber
135,2017-01-02 07:34:20,2004,40.724399,-74.004704,303,Subscriber
514,2017-01-02 07:34:32,432,40.72621788,-73.98379855,3427,Customer
454,2017-01-02 07:34:38,432,40.72621788,-73.98379855,3427,Customer
136,2017-01-02 07:34:52,526,40.74765947,-73.98490707,492,Subscriber
1025,2017-01-02 07:35:19,502,40.714215,-73.981346,473,Subscriber
832,2017-01-02 07:35:23,497,40.73704984,-73.99009296,3219,Subscriber
1075,2017-01-02 07:35:35,526,40.74765947,-73.98490707,342,Subscriber
487,2017-01-02 07:35:39,237,40.73047309,-73.98672378,3428,Subscriber
152,2017-01-02 07:35:48,3085,40.71469,-73.95739,3093,Subscriber
389,2017-01-02 07:36:21,237,40.73047309,-73.98672378,394,Subscriber
346,2017-01-02 07:36:26,2012,40.739445,-73.976806,486,Subscriber
1361,2017-01-02 07:36:32,328,40.72405549,-74.00965965,530,Subscriber
914,2017-01-02 07:36:34,3241,40.686203,-73.944694,3415,Customer
318,2017-01-02 07:37:02,3170,40.78499979,-73.97283406,3159,Subscriber
112,2017-01-02 07:37:09,304,40.70463334,-74.01361706,260,Subscriber
220,2017-01-02 07:37:35,310,40.68926942,-73.98912867,3408,Subscriber
692,2017-01-02 07:37:46,258,40.68940747,-73.96885458,144,Subscriber
426,2017-01-02 07:37:50,2006,40.76590936,-73.97634151,3167,Subscriber
686,2017-01-02 07:38:16,519,40.751873,-73.977706,513,Subscriber
1714,2017-01-02 07:38:38,238,40.7361967,-74.00859207,264,Subscriber
371,2017-01-02 07:38:47,3283,40.7882213,-73.97041561,3164,Subscriber
614,2017-01-02 07:38:49,336,40.73047747,-73.99906065,317,Subscriber
292,2017-01-02 07:39:05,459,40.746745,-74.007756,334,Subscriber
618,2017-01-02 07:39:06,3438,40.772248537721744,-73.95842134952545,499,Subscriber
330,2017-01-02 07:39:12,293,40.73020660529954,-73.99102628231049,368,Subscriber
1016,2017-01-02 07:39:24,3372,40.7689738,-73.95482273,492,Subscriber
364,2017-01-02 07:39:39,545,40.736502,-73.97809472,472,Subscriber
399,2017-01-02 07:39:42,492,40.75019995,-73.99093085,528,Subscriber
1194,2017-01-02 07:39:46,509,40.7454973,-74.00197139,516,Subscriber
811,2017-01-02 07:39:49,3168,40.78472675,-73.96961715,3141,Customer
339,2017-01-02 07:39:53,518,40.74780373,-73.9734419,2012,Subscriber
811,2017-01-02 07:40:13,3255,40.7505853470215,-73.9946848154068,347,Subscriber
1700,2017-01-02 07:40:46,3292,40.7857851,-73.957481,3323,Subscriber
483,2017-01-02 07:40:50,497,40.73704984,-73.99009296,536,Subscriber
1721,2017-01-02 07:41:15,433,40.72955361,-73.98057249,3108,Subscriber
561,2017-01-02 07:41:34,342,40.71739973,-73.98016555,2009,Subscriber
787,2017-01-02 07:41:40,491,40.74096374,-73.98602213,225,Subscriber
641,2017-01-02 07:41:56,3159,40.77492513,-73.98266566,3169,Subscriber
339,2017-01-02 07:42:17,507,40.73912601,-73.97973776,504,Subscriber
1088,2017-01-02 07:42:29,228,40.7546011026,-73.971878855,428,Subscriber
555,2017-01-02 07:42:30,490,40.751551,-73.993934,72,Subscriber
831,2017-01-02 07:42:35,478,40.76030096,-73.99884222,347,Subscriber
424,2017-01-02 07:42:57,409,40.6906495,-73.95643107,366,Subscriber
430,2017-01-02 07:43:21,363,40.70834698,-74.01713445,309,Subscriber
337,2017-01-02 07:44:12,491,40.74096374,-73.98602213,519,Subscriber
708,2017-01-02 07:45:14,504,40.73221853,-73.98165557,252,Subscriber
233,2017-01-02 07:45:20,3178,40.78414472,-73.98362492,3167,Subscriber
500,2017-01-02 07:45:24,3282,40.78307,-73.95939,3288,Subscriber
154,2017-01-02 07:45:53,355,40.71602118,-73.99974372,257,Subscriber
486,2017-01-02 07:45:52,540,40.74311555376486,-73.98215353488922,168,Subscriber
783,2017-01-02 07:46:03,247,40.73535398,-74.00483091,507,Subscriber
1709,2017-01-02 07:46:05,401,40.72019576,-73.98997825,3147,Subscriber
385,2017-01-02 07:46:25,3321,40.6831164,-73.99785267,3246,Subscriber
392,2017-01-02 07:46:28,3046,40.682601,-73.938037,344,Subscriber
230,2017-01-02 07:47:00,426,40.71754834,-74.01322069,320,Subscriber
323,2017-01-02 07:47:29,293,40.73020660529954,-73.99102628231049,380,Subscriber
368,2017-01-02 07:47:39,482,40.73935542,-73.99931783,3255,Subscriber
627,2017-01-02 07:48:21,3370,40.7727966,-73.95577801,3164,Subscriber
519,2017-01-02 07:48:25,490,40.751551,-73.993934,457,Subscriber
135,2017-01-02 07:48:26,3092,40.7190095,-73.95852515,2002,Subscriber
393,2017-01-02 07:48:31,291,40.713126,-73.984844,151,Subscriber
399,2017-01-02 07:48:43,546,40.74444921,-73.98303529,442,Subscriber
324,2017-01-02 07:48:52,502,40.714215,-73.981346,531,Subscriber
410,2017-01-02 07:48:59,438,40.72779126,-73.98564945,335,Subscriber
203,2017-01-02 07:49:04,116,40.74177603,-74.00149746,459,Subscriber
312,2017-01-02 07:49:12,3358,40.6711978,-73.97484126,3304,Subscriber
752,2017-01-02 07:49:16,147,40.71542197,-74.01121978,415,Subscriber
268,2017-01-02 07:49:31,509,40.7454973,-74.00197139,168,Subscriber
1595,2017-01-02 07:49:45,545,40.736502,-73.97809472,417,Subscriber
260,2017-01-02 07:49:52,258,40.68940747,-73.96885458,313,Subscriber
355,2017-01-02 07:49:53,539,40.71534825,-73.96024116,3111,Subscriber
367,2017-01-02 07:50:18,520,40.75992262,-73.97648516,3131,Subscriber
381,2017-01-02 07:50:31,247,40.73535398,-74.00483091,382,Subscriber
1504,2017-01-02 07:50:39,127,40.73172428,-74.00674436,457,Subscriber
667,2017-01-02 07:50:40,3423,40.6610633719006,-73.97945255041122,3423,
341,2017-01-02 07:51:03,3435,40.718822,-73.99596,229,Subscriber
179,2017-01-02 07:51:13,3112,40.72906,-73.95779,3105,Subscriber
537,2017-01-02 07:51:34,3410,40.6864442,-73.98759104,3324,Customer
282,2017-01-02 07:51:53,507,40.73912601,-73.97973776,526,Subscriber
152,2017-01-02 07:52:17,3357,40.8008363,-73.9664492472,3316,Subscriber
381,2017-01-02 07:52:18,334,40.74238787,-73.99726235,369,Subscriber
325,2017-01-02 07:52:28,303,40.72362738,-73.99949601,335,Subscriber
343,2017-01-02 07:52:31,3393,40.6794327,-74.00785041,3330,Subscriber
333,2017-01-02 07:52:31,346,40.73652889,-74.00618026,382,Subscriber
171,2017-01-02 07:53:50,3255,40.7505853470215,-73.9946848154068,3259,Subscriber
275,2017-01-02 07:54:24,533,40.75299641,-73.98721619,448,Subscriber
950,2017-01-02 07:54:36,3062,40.69539817,-73.94954908,2002,Subscriber
343,2017-01-02 07:55:54,445,40.72740794,-73.98142006,285,Subscriber
971,2017-01-02 07:55:56,513,40.768254,-73.988639,3159,Subscriber
163,2017-01-02 07:56:35,229,40.72743423,-73.99379025,3427,Subscriber
295,2017-01-02 07:56:53,3236,40.75898481399634,-73.99379968643188,513,Subscriber
610,2017-01-02 07:57:28,339,40.72580614,-73.97422494,491,Subscriber
180,2017-01-02 07:57:28,469,40.76344058,-73.98268129,493,Subscriber
303,2017-01-02 07:57:47,2006,40.76590936,-73.97634151,522,Subscriber
229,2017-01-02 07:58:09,401,40.72019576,-73.98997825,356,Subscriber
343,2017-01-02 07:58:32,152,40.71473993,-74.00910627,268,Subscriber
458,2017-01-02 07:58:37,3288,40.778301,-73.9488134,3345,Subscriber
486,2017-01-02 07:58:56,2008,40.70569254,-74.01677685,330,Subscriber
309,2017-01-02 07:59:08,3428,40.740983,-74.001702,3255,Subscriber
533,2017-01-02 07:59:18,487,40.73314259,-73.97573881,382,Subscriber
273,2017-01-02 07:59:25,293,40.73020660529954,-73.99102628231049,433,Subscriber
463,2017-01-02 07:59:36,507,40.73912601,-73.97973776,505,Subscriber
1343,2017-01-02 08:00:00,442,40.746647,-73.993915,426,Subscriber
175,2017-01-02 08:00:06,472,40.7457121,-73.98194829,527,Subscriber
376,2017-01-02 08:01:02,368,40.73038599,-74.00214988,435,Subscriber
276,2017-01-02 08:01:06,457,40.76695317,-73.98169333,422,Subscriber
159,2017-01-02 08:01:22,3242,40.69102925677968,-73.99183362722397,157,Subscriber
567,2017-01-02 08:01:23,420,40.68764484,-73.96968902,143,Subscriber
535,2017-01-02 08:01:28,509,40.7454973,-74.00197139,161,Subscriber
599,2017-01-02 08:01:32,432,40.72621788,-73.98379855,402,Subscriber
381,2017-01-02 08:01:42,439,40.7262807,-73.98978041,411,Subscriber
598,2017-01-02 08:01:48,3163,40.7734066,-73.97782542,533,Subscriber
322,2017-01-02 08:02:12,507,40.73912601,-73.97973776,402,Subscriber
95,2017-01-02 08:02:42,434,40.74317449,-74.00366443,509,Subscriber
623,2017-01-02 08:04:10,519,40.751873,-73.977706,480,Subscriber
217,2017-01-02 08:04:21,285,40.73454567,-73.99074142,504,Subscriber
381,2017-01-02 08:04:26,488,40.75645824,-73.99372222,509,Subscriber
469,2017-01-02 08:04:38,266,40.72368361,-73.97574813,340,Subscriber
1434,2017-01-02 08:04:56,3105,40.724055,-73.955736,3046,Subscriber
470,2017-01-02 08:05:05,3176,40.77452835,-73.98753759,3359,Subscriber
633,2017-01-02 08:05:09,527,40.744023,-73.976056,514,Subscriber
262,2017-01-02 08:05:15,336,40.73047747,-73.99906065,253,Subscriber
559,2017-01-02 08:05:31,347,40.728846,-74.008591,435,Subscriber
1379,2017-01-02 08:06:02,82,40.71117416,-74.00016545,524,Subscriber
276,2017-01-02 08:06:15,270,40.69308257,-73.97178913,243,Subscriber
820,2017-01-02 08:06:19,3161,40.7801839724239,-73.97728532552719,456,Subscriber
200,2017-01-02 08:06:20,459,40.746745,-74.007756,470,Subscriber
88,2017-01-02 08:06:59,434,40.74317449,-74.00366443,509,Subscriber
241,2017-01-02 08:07:17,3167,40.77966809007312,-73.98093044757842,3159,Subscriber
716,2017-01-02 08:07:45,3148,40.77565541,-73.95068615,281,Subscriber
689,2017-01-02 08:08:01,479,40.76019252,-73.9912551,281,Subscriber
618,2017-01-02 08:08:11,545,40.736502,-73.97809472,252,Subscriber
299,2017-01-02 08:08:12,3163,40.7734066,-73.97782542,281,Subscriber
623,2017-01-02 08:08:16,3141,40.76500525,-73.95818491,527,Subscriber
637,2017-01-02 08:08:18,3284,40.781410700190015,-73.95595908164978,2006,Subscriber
559,2017-01-02 08:08:33,377,40.72243797,-74.00566443,238,Subscriber
220,2017-01-02 08:08:38,376,40.70862144,-74.00722156,330,Subscriber
292,2017-01-02 08:08:39,224,40.71146364,-74.00552427,320,Subscriber
637,2017-01-02 08:09:22,3142,40.7612274,-73.96094022,3305,Subscriber
360,2017-01-02 08:09:25,527,40.744023,-73.976056,498,Subscriber
1011,2017-01-02 08:09:46,532,40.710451,-73.960876,301,Customer
914,2017-01-02 08:09:47,3092,40.7190095,-73.95852515,3092,Subscriber
180,2017-01-02 08:09:48,540,40.74311555376486,-73.98215353488922,503,Subscriber
217,2017-01-02 08:10:16,307,40.71427487,-73.98990025,502,Subscriber
391,2017-01-02 08:10:41,382,40.73492695,-73.99200509,127,Subscriber
1334,2017-01-02 08:10:43,229,40.72743423,-73.99379025,385,Subscriber
79,2017-01-02 08:11:15,434,40.74317449,-74.00366443,509,Subscriber
603,2017-01-02 08:11:30,477,40.75640548,-73.9900262,3158,Subscriber
564,2017-01-02 08:11:31,2012,40.739445,-73.976806,517,Subscriber
248,2017-01-02 08:11:33,443,40.70853074,-73.96408963,3093,Subscriber
635,2017-01-02 08:11:43,3434,40.79025417330419,-73.97718340158461,3282,Subscriber
434,2017-01-02 08:11:49,466,40.74395411,-73.99144871,252,Subscriber
307,2017-01-02 08:12:03,3140,40.77140426,-73.9535166,3141,Subscriber
199,2017-01-02 08:12:14,3259,40.74937024193277,-73.99923384189606,446,Subscriber
337,2017-01-02 08:12:14,310,40.68926942,-73.98912867,83,Subscriber
544,2017-01-02 08:12:19,502,40.714215,-73.981346,377,Subscriber
1758,2017-01-02 08:12:40,3293,40.7921,-73.9739,446,Subscriber
312,2017-01-02 08:12:58,302,40.72082834,-73.97793172,312,Subscriber
364,2017-01-02 08:13:00,517,40.751581,-73.97791,444,Subscriber
750,2017-01-02 08:13:04,515,40.76009437,-73.99461843,435,Subscriber
470,2017-01-02 08:13:22,505,40.74901271,-73.98848395,527,Subscriber
317,2017-01-02 08:13:36,3285,40.78839,-73.9747,3172,Subscriber
268,2017-01-02 08:13:42,302,40.72082834,-73.97793172,312,Subscriber
625,2017-01-02 08:14:06,487,40.73314259,-73.97573881,487,Subscriber
1811,2017-01-02 08:14:11,3323,40.7981856,-73.9605909006,3360,Subscriber
384,2017-01-02 08:14:15,3140,40.77140426,-73.9535166,3288,Subscriber
640,2017-01-02 08:14:17,341,40.71782143,-73.97628939,387,Subscriber
830,2017-01-02 08:14:19,2012,40.739445,-73.976806,393,Subscriber
119,2017-01-02 08:14:32,3436,40.721319,-74.010065,276,Subscriber
287,2017-01-02 08:14:57,433,40.72955361,-73.98057249,497,Subscriber
350,2017-01-02 08:15:07,3105,40.724055,-73.955736,3085,Subscriber
165,2017-01-02 08:15:15,161,40.72917025,-73.99810231,3244,Subscriber
570,2017-01-02 08:15:16,372,40.694528,-73.958089,460,Subscriber
504,2017-01-02 08:15:17,358,40.73291553,-74.00711384,3244,Subscriber
610,2017-01-02 08:15:25,3288,40.778301,-73.9488134,3168,Subscriber
484,2017-01-02 08:15:32,3431,40.746524,-73.977885,305,Subscriber
79,2017-01-02 08:15:38,434,40.74317449,-74.00366443,509,Subscriber
972,2017-01-02 08:16:03,3016,40.72036775298455,-73.96165072917938,3124,Subscriber
329,2017-01-02 08:16:06,3164,40.7770575,-73.97898475,3137,Subscriber
368,2017-01-02 08:16:12,441,40.756014,-73.967416,281,Subscriber
410,2017-01-02 08:16:13,291,40.713126,-73.984844,412,Subscriber
1098,2017-01-02 08:16:14,426,40.71754834,-74.01322069,514,Subscriber
300,2017-01-02 08:16:22,445,40.72740794,-73.98142006,293,Subscriber
562,2017-01-02 08:16:37,291,40.713126,-73.984844,326,Subscriber
286,2017-01-02 08:16:40,3073,40.70691254,-73.95441667,3087,Subscriber
410,2017-01-02 08:17:17,379,40.749156,-73.9916,519,Subscriber
370,2017-01-02 08:17:54,428,40.72467721,-73.98783413,2003,Subscriber
340,2017-01-02 08:17:54,394,40.72521311,-73.97768752,293,Subscriber
201,2017-01-02 08:18:07,285,40.73454567,-73.99074142,293,Subscriber
208,2017-01-02 08:18:18,522,40.75714758,-73.97207836,454,Subscriber
254,2017-01-02 08:18:18,293,40.73020660529954,-73.99102628231049,383,Subscriber
413,2017-01-02 08:18:19,3244,40.73143724085228,-73.99490341544151,435,Subscriber
433,2017-01-02 08:18:23,3243,40.75892386377695,-73.96226227283478,3355,Subscriber
650,2017-01-02 08:18:36,281,40.7643971,-73.97371465,499,Subscriber
27509,2017-01-02 08:18:36,3344,40.679043,-74.011169,3410,Customer
1045,2017-01-02 08:19:08,474,40.7451677,-73.98683077,212,Customer
667,2017-01-02 08:19:10,3347,40.6773429,-74.01275056,3420,Subscriber
1283,2017-01-02 08:19:10,2002,40.716887,-73.963198,316,Subscriber
337,2017-01-02 08:19:18,332,40.71219906,-73.97948148,311,Subscriber
291,2017-01-02 08:19:25,157,40.69089272,-73.99612349,3298,Subscriber
1022,2017-01-02 08:19:24,474,40.7451677,-73.98683077,212,Customer
610,2017-01-02 08:19:27,437,40.6809833854,-73.9500479759,416,Subscriber
11604,2017-01-02 08:19:30,279,40.707873,-74.00167,430,Customer
923,2017-01-02 08:19:32,3383,40.804213,-73.96699104,3167,Subscriber
76,2017-01-02 08:19:50,434,40.74317449,-74.00366443,509,Subscriber
238,2017-01-02 08:20:14,270,40.69308257,-73.97178913,324,Subscriber
216,2017-01-02 08:20:16,224,40.71146364,-74.00552427,147,Subscriber
2915,2017-01-02 08:20:17,279,40.707873,-74.00167,430,Customer
497,2017-01-02 08:20:39,3304,40.668127,-73.98377641,3349,Subscriber
1532,2017-01-02 08:20:59,476,40.74394314,-73.97966069,3176,Subscriber
541,2017-01-02 08:21:06,384,40.683048,-73.964915,3346,Subscriber
238,2017-01-02 08:21:17,428,40.72467721,-73.98783413,3260,Subscriber
161,2017-01-02 08:21:27,363,40.70834698,-74.01713445,3002,Subscriber
777,2017-01-02 08:21:51,2009,40.71117444,-73.99682619,237,Subscriber
282,2017-01-02 08:21:52,3177,40.7867947,-73.977112,3314,Subscriber
600,2017-01-02 08:21:57,478,40.76030096,-73.99884222,359,Subscriber
261,2017-01-02 08:22:00,3423,40.6610633719006,-73.97945255041122,3423,
339,2017-01-02 08:22:03,347,40.728846,-74.008591,303,Subscriber
418,2017-01-02 08:22:04,435,40.74173969,-73.99415556,368,Subscriber
461,2017-01-02 08:22:14,3321,40.6831164,-73.99785267,3246,Subscriber
339,2017-01-02 08:22:18,419,40.69580705,-73.97355569,324,Subscriber
734,2017-01-02 08:22:41,3303,40.6849894,-73.99440329,3353,Subscriber
250,2017-01-02 08:22:51,379,40.749156,-73.9916,435,Subscriber
164,2017-01-02 08:23:01,2003,40.73381219196632,-73.98054420948029,2012,Subscriber
976,2017-01-02 08:23:05,3357,40.8008363,-73.9664492472,3357,Subscriber
674,2017-01-02 08:23:38,477,40.75640548,-73.9900262,281,Subscriber
190,2017-01-02 08:23:48,320,40.717571,-74.005549,3436,Subscriber
77,2017-01-02 08:23:57,434,40.74317449,-74.00366443,509,Subscriber
142,2017-01-02 08:24:04,249,40.71870987,-74.0090009,147,Subscriber
266,2017-01-02 08:24:19,459,40.746745,-74.007756,225,Subscriber
692,2017-01-02 08:24:27,358,40.73291553,-74.00711384,147,Subscriber
18542,2017-01-02 08:24:38,3178,40.78414472,-73.98362492,3144,Subscriber
595,2017-01-02 08:25:08,3310,40.663779,-73.98396846,3418,Subscriber
334,2017-01-02 08:25:11,253,40.73543934,-73.99453948,444,Subscriber
389,2017-01-02 08:26:00,446,40.74487634,-73.99529885,247,Subscriber
170,2017-01-02 08:26:15,472,40.7457121,-73.98194829,486,Subscriber
