tripduration,starttime,startstationid,startstationlatitude,startstationlongitude,endstationid,usertype
317,2019-01-02 07:05:08,229,40.72743423,-73.99379025,3718,Subscriber
408,2019-01-02 07:05:06,3660,40.74102151,-74.00138497,459,Subscriber
505,2019-01-02 07:05:15,334,40.74238787,-73.99726235,3258,Subscriber
514,2019-01-02 07:05:19,3255,40.75058535,-73.99468482,528,Subscriber
926,2019-01-02 07:05:24,3571,40.676368,-73.952918,241,Subscriber
230,2019-01-02 07:05:26,3420,40.6802133,-73.98432695,3298,Subscriber
629,2019-01-02 07:05:27,401,40.72019576,-73.98997825,309,Subscriber
144,2019-01-02 07:05:33,3140,40.77140426,-73.9535166,3154,Subscriber
708,2019-01-02 07:05:30,361,40.71605866,-73.99190759,536,Subscriber
1077,2019-01-02 07:05:33,483,40.73223272,-73.98889957,426,Subscriber
426,2019-01-02 07:05:38,435,40.74173969,-73.99415556,461,Subscriber
512,2019-01-02 07:05:35,479,40.76019252,-73.9912551,3158,Subscriber
145,2019-01-02 07:05:40,3443,40.76132983,-73.97982001,469,Subscriber
306,2019-01-02 07:05:35,334,40.74238787,-73.99726235,383,Subscriber
351,2019-01-02 07:05:45,524,40.75527307,-73.98316936,3458,Subscriber
437,2019-01-02 07:05:45,448,40.75660359,-73.9979009,459,Subscriber
418,2019-01-02 07:05:45,3443,40.76132983,-73.97982001,490,Subscriber
234,2019-01-02 07:05:49,3319,40.666287,-73.98895053,3297,Subscriber
377,2019-01-02 07:05:48,379,40.749156,-73.9916,491,Subscriber
672,2019-01-02 07:06:00,3164,40.7770575,-73.97898475,3295,Subscriber
653,2019-01-02 07:05:58,326,40.72953837,-73.98426726,3474,Subscriber
647,2019-01-02 07:05:53,491,40.74096374,-73.98602213,469,Subscriber
371,2019-01-02 07:05:53,379,40.749156,-73.9916,491,Subscriber
820,2019-01-02 07:05:55,472,40.7457121,-73.98194829,525,Subscriber
357,2019-01-02 07:05:57,505,40.74901271,-73.98848395,484,Subscriber
501,2019-01-02 07:05:56,465,40.75513557,-73.98658032,2006,Subscriber
194,2019-01-02 07:05:58,275,40.68650065,-73.96563307,365,Subscriber
366,2019-01-02 07:06:00,3349,40.6729679,-73.97087984,467,Subscriber
444,2019-01-02 07:06:01,3561,40.7531106,-73.9279917,3129,Subscriber
613,2019-01-02 07:06:05,3539,40.8067581,-73.9607082,3169,Subscriber
271,2019-01-02 07:06:05,313,40.69610226,-73.96751037,399,Subscriber
251,2019-01-02 07:06:13,3304,40.668127,-73.98377641,3365,Subscriber
165,2019-01-02 07:06:11,3083,40.71247661,-73.94100005,3453,Subscriber
520,2019-01-02 07:06:14,499,40.76915505,-73.98191841,3233,Subscriber
256,2019-01-02 07:06:14,3361,40.6740886,-73.9787282,3663,Subscriber
323,2019-01-02 07:06:18,3160,40.77896784,-73.97374737,3171,Subscriber
1403,2019-01-02 07:06:18,3168,40.78472675,-73.96961715,508,Subscriber
973,2019-01-02 07:06:30,3168,40.78472675,-73.96961715,359,Subscriber
819,2019-01-02 07:06:39,3168,40.78472675,-73.96961715,3443,Subscriber
400,2019-01-02 07:06:31,517,40.751581,-73.97791,491,Subscriber
167,2019-01-02 07:06:32,3361,40.6740886,-73.9787282,3417,Subscriber
298,2019-01-02 07:06:33,3408,40.6881529,-73.99520919,3422,Subscriber
355,2019-01-02 07:06:32,3409,40.6867443,-73.99063168,3386,Subscriber
120,2019-01-02 07:06:41,339,40.72580614,-73.97422494,411,Subscriber
808,2019-01-02 07:06:44,2021,40.75929124,-73.98859651,305,Subscriber
620,2019-01-02 07:06:47,368,40.73038599,-74.00214988,229,Subscriber
667,2019-01-02 07:06:54,546,40.74444921,-73.98303529,529,Subscriber
176,2019-01-02 07:06:49,3568,40.7569332,-73.9262231,3572,Subscriber
1566,2019-01-02 07:06:56,406,40.69512845,-73.99595065,518,Subscriber
681,2019-01-02 07:06:57,3697,40.77515953,-73.98918696,529,Subscriber
312,2019-01-02 07:06:56,458,40.751396,-74.005226,446,Subscriber
95,2019-01-02 07:06:54,280,40.73331967,-73.99510132,3244,Subscriber
139,2019-01-02 07:07:00,3310,40.663779,-73.98396846,3423,Subscriber
360,2019-01-02 07:06:55,3656,40.72307749,-73.98583621,531,Subscriber
74,2019-01-02 07:07:00,3116,40.73266,-73.95826,3469,Subscriber
916,2019-01-02 07:07:01,315,40.70355377,-74.00670227,312,Subscriber
312,2019-01-02 07:07:08,279,40.707873,-74.00167,319,Subscriber
158,2019-01-02 07:07:05,466,40.74395411,-73.99144871,402,Subscriber
892,2019-01-02 07:07:06,3140,40.77140426,-73.9535166,3457,Subscriber
224,2019-01-02 07:07:05,3382,40.680611,-73.99475825,3409,Subscriber
415,2019-01-02 07:07:09,462,40.74691959,-74.00451887,346,Subscriber
879,2019-01-02 07:07:14,504,40.73221853,-73.98165557,359,Subscriber
1363,2019-01-02 07:07:16,478,40.76030096,-73.99884222,327,Subscriber
770,2019-01-02 07:07:29,164,40.75323098,-73.97032517,490,Subscriber
641,2019-01-02 07:07:31,461,40.73587678,-73.98205027,520,Subscriber
264,2019-01-02 07:07:23,261,40.69474881,-73.98362464,3440,Subscriber
1485,2019-01-02 07:07:23,3364,40.6751622,-73.9814832,3692,Subscriber
278,2019-01-02 07:07:24,445,40.72740794,-73.98142006,285,Subscriber
1938,2019-01-02 07:07:28,3321,40.6831164,-73.99785267,435,Subscriber
1040,2019-01-02 07:07:33,3169,40.78720869,-73.98128127,3141,Subscriber
879,2019-01-02 07:07:31,317,40.72453734,-73.98185424,442,Subscriber
406,2019-01-02 07:07:35,517,40.751581,-73.97791,461,Subscriber
582,2019-01-02 07:07:38,3236,40.75898481,-73.99379969,3443,Subscriber
189,2019-01-02 07:07:37,427,40.701907,-74.013942,2008,Subscriber
265,2019-01-02 07:07:41,491,40.74096374,-73.98602213,2012,Subscriber
180,2019-01-02 07:07:38,450,40.76227205,-73.98788205,495,Subscriber
120,2019-01-02 07:07:40,462,40.74691959,-74.00451887,453,Subscriber
511,2019-01-02 07:07:42,518,40.74780373,-73.9734419,491,Subscriber
923,2019-01-02 07:07:50,3376,40.76471852,-73.9622207,3175,Subscriber
290,2019-01-02 07:07:55,237,40.73047309,-73.98672378,312,Subscriber
1506,2019-01-02 07:07:51,3322,40.668603,-73.9904394,302,Subscriber
364,2019-01-02 07:07:55,357,40.73261787,-73.99158043,168,Subscriber
458,2019-01-02 07:07:57,439,40.7262807,-73.98978041,545,Subscriber
622,2019-01-02 07:07:55,3293,40.7921,-73.9739,469,Subscriber
304,2019-01-02 07:08:03,327,40.7153379,-74.01658354,3664,Subscriber
308,2019-01-02 07:07:58,327,40.7153379,-74.01658354,3664,Subscriber
1515,2019-01-02 07:08:02,336,40.73047747,-73.99906065,469,Subscriber
330,2019-01-02 07:07:59,445,40.72740794,-73.98142006,3463,Subscriber
809,2019-01-02 07:08:05,3141,40.76500525,-73.95818491,468,Subscriber
2169,2019-01-02 07:08:12,270,40.69308257,-73.97178913,167,Subscriber
79,2019-01-02 07:08:18,472,40.7457121,-73.98194829,540,Subscriber
792,2019-01-02 07:08:23,157,40.69089272,-73.99612349,327,Subscriber
841,2019-01-02 07:08:21,482,40.73935542,-73.99931783,359,Subscriber
1034,2019-01-02 07:08:22,3351,40.7869946,-73.94164802,520,Subscriber
327,2019-01-02 07:08:27,3712,40.75469175,-73.99740189,508,Subscriber
400,2019-01-02 07:08:25,3497,40.7949879,-73.9333349,3504,Subscriber
581,2019-01-02 07:08:26,3164,40.7770575,-73.97898475,3443,Subscriber
881,2019-01-02 07:08:34,517,40.751581,-73.97791,341,Subscriber
211,2019-01-02 07:08:45,509,40.7454973,-74.00197139,168,Subscriber
568,2019-01-02 07:08:47,3236,40.75898481,-73.99379969,491,Subscriber
145,2019-01-02 07:08:43,3288,40.778301,-73.9488134,3305,Subscriber
192,2019-01-02 07:08:41,3108,40.72557,-73.94434,3668,Subscriber
462,2019-01-02 07:08:44,3129,40.75110165,-73.94073717,3568,Subscriber
746,2019-01-02 07:08:41,3331,40.8013434,-73.97114574,3173,Subscriber
270,2019-01-02 07:08:44,450,40.76227205,-73.98788205,515,Subscriber
456,2019-01-02 07:08:47,3588,40.7671863,-73.9373554,3130,Subscriber
228,2019-01-02 07:08:48,223,40.73781509,-73.99994661,405,Subscriber
1032,2019-01-02 07:08:50,128,40.72710258,-74.00297088,536,Subscriber
595,2019-01-02 07:08:48,3343,40.7997568,-73.96211287,3507,Subscriber
221,2019-01-02 07:08:52,2008,40.70569254,-74.01677685,3002,Subscriber
91,2019-01-02 07:08:53,3327,40.7877214,-73.94728331,3338,Subscriber
218,2019-01-02 07:08:54,3327,40.7877214,-73.94728331,3312,Subscriber
433,2019-01-02 07:08:52,3443,40.76132983,-73.97982001,164,Subscriber
424,2019-01-02 07:08:54,3429,40.68506807,-73.9779076,244,Subscriber
506,2019-01-02 07:08:54,3687,40.74322681,-73.97449784,503,Subscriber
492,2019-01-02 07:08:52,3537,40.6809741,-73.9710097,270,Subscriber
541,2019-01-02 07:08:55,3164,40.7770575,-73.97898475,3443,Subscriber
157,2019-01-02 07:08:55,293,40.73020661,-73.99102628,280,Subscriber
663,2019-01-02 07:08:54,3697,40.77515953,-73.98918696,3171,Subscriber
235,2019-01-02 07:08:56,479,40.76019252,-73.9912551,500,Subscriber
1386,2019-01-02 07:08:59,3429,40.68506807,-73.9779076,279,Subscriber
249,2019-01-02 07:09:04,327,40.7153379,-74.01658354,3664,Subscriber
309,2019-01-02 07:09:15,296,40.71413089,-73.9970468,3461,Subscriber
536,2019-01-02 07:09:08,3507,40.8045555,-73.9396861,3367,Subscriber
1082,2019-01-02 07:09:12,3255,40.75058535,-73.99468482,358,Subscriber
232,2019-01-02 07:09:12,296,40.71413089,-73.9970468,311,Subscriber
293,2019-01-02 07:09:12,3255,40.75058535,-73.99468482,2021,Subscriber
480,2019-01-02 07:09:16,387,40.71273266,-74.0046073,3664,Subscriber
585,2019-01-02 07:09:16,3687,40.74322681,-73.97449784,359,Subscriber
411,2019-01-02 07:09:18,519,40.751873,-73.977706,491,Subscriber
91,2019-01-02 07:09:19,524,40.75527307,-73.98316936,493,Subscriber
617,2019-01-02 07:09:17,3255,40.75058535,-73.99468482,461,Subscriber
345,2019-01-02 07:09:30,3712,40.75469175,-73.99740189,379,Subscriber
478,2019-01-02 07:09:31,3589,40.7668,-73.9347774,3721,Subscriber
281,2019-01-02 07:09:34,3102,40.72179134,-73.9504154,3085,Subscriber
817,2019-01-02 07:09:41,478,40.76030096,-73.99884222,472,Subscriber
1188,2019-01-02 07:09:42,439,40.7262807,-73.98978041,3243,Subscriber
484,2019-01-02 07:09:41,3429,40.68506807,-73.9779076,343,Subscriber
774,2019-01-02 07:09:47,330,40.71450451,-74.00562789,128,Subscriber
662,2019-01-02 07:09:50,3356,40.7746671,-73.98470567,3233,Subscriber
542,2019-01-02 07:09:48,504,40.73221853,-73.98165557,168,Subscriber
235,2019-01-02 07:09:48,389,40.71044554,-73.96525063,3092,Subscriber
615,2019-01-02 07:09:49,3507,40.8045555,-73.9396861,3497,Subscriber
616,2019-01-02 07:09:55,545,40.736502,-73.97809472,440,Subscriber
185,2019-01-02 07:10:00,402,40.7403432,-73.98955109,325,Subscriber
1081,2019-01-02 07:09:57,501,40.744219,-73.97121214,502,Subscriber
753,2019-01-02 07:10:00,356,40.71622644,-73.98261206,408,Subscriber
710,2019-01-02 07:10:03,3163,40.7734066,-73.97782542,533,Subscriber
404,2019-01-02 07:10:00,223,40.73781509,-73.99994661,491,Subscriber
351,2019-01-02 07:10:02,500,40.76228826,-73.98336183,359,Subscriber
381,2019-01-02 07:10:04,2009,40.71117444,-73.99682619,3435,Subscriber
265,2019-01-02 07:10:05,150,40.7208736,-73.98085795,439,Subscriber
2310,2019-01-02 07:10:14,3321,40.6831164,-73.99785267,476,Subscriber
1919,2019-01-02 07:10:04,3321,40.6831164,-73.99785267,229,Subscriber
179,2019-01-02 07:10:08,173,40.76068327,-73.98452729,3699,Subscriber
891,2019-01-02 07:10:12,3284,40.7814107,-73.95595908,517,Subscriber
922,2019-01-02 07:10:22,401,40.72019576,-73.98997825,3687,Subscriber
214,2019-01-02 07:10:19,245,40.69327018,-73.97703874,239,Subscriber
1046,2019-01-02 07:10:19,361,40.71605866,-73.99190759,325,Subscriber
807,2019-01-02 07:10:36,531,40.71893904,-73.99266288,2003,Subscriber
417,2019-01-02 07:10:42,3402,40.6902375,-73.99203074,3386,Subscriber
288,2019-01-02 07:10:31,494,40.74734825,-73.99723551,458,Subscriber
349,2019-01-02 07:10:31,517,40.751581,-73.97791,536,Subscriber
158,2019-01-02 07:10:37,446,40.74487634,-73.99529885,3255,Subscriber
1537,2019-01-02 07:10:42,3423,40.66106337,-73.97945255,251,Subscriber
441,2019-01-02 07:10:43,470,40.74345335,-74.00004031,347,Subscriber
854,2019-01-02 07:10:44,3156,40.76663814,-73.95348296,520,Subscriber
520,2019-01-02 07:10:44,519,40.751873,-73.977706,461,Subscriber
1828,2019-01-02 07:10:47,3002,40.711512,-74.015756,519,Subscriber
386,2019-01-02 07:10:49,244,40.69196035,-73.96536851,324,Subscriber
303,2019-01-02 07:10:52,3308,40.6861758,-73.99645295,143,Subscriber
386,2019-01-02 07:11:07,383,40.735238,-74.000271,237,Subscriber
370,2019-01-02 07:10:54,3236,40.75898481,-73.99379969,513,Subscriber
578,2019-01-02 07:10:54,3164,40.7770575,-73.97898475,522,Subscriber
967,2019-01-02 07:10:55,3572,40.756913,-73.921631,3142,Subscriber
783,2019-01-02 07:10:58,3236,40.75898481,-73.99379969,530,Subscriber
298,2019-01-02 07:10:58,276,40.71748752,-74.0104554,387,Subscriber
549,2019-01-02 07:11:00,519,40.751873,-73.977706,492,Subscriber
154,2019-01-02 07:11:00,3126,40.74718234,-73.9432635,3128,Subscriber
605,2019-01-02 07:11:03,302,40.72082834,-73.97793172,295,Subscriber
696,2019-01-02 07:11:01,3163,40.7734066,-73.97782542,492,Subscriber
244,2019-01-02 07:11:08,499,40.76915505,-73.98191841,500,Subscriber
392,2019-01-02 07:11:09,505,40.74901271,-73.98848395,524,Subscriber
288,2019-01-02 07:11:10,426,40.71754834,-74.01322069,3256,Subscriber
303,2019-01-02 07:11:23,3071,40.70538077,-73.94976519,3081,Subscriber
1361,2019-01-02 07:11:24,3453,40.71335226,-73.94910336,415,Subscriber
1017,2019-01-02 07:11:20,3689,40.79904139,-73.9664948,3351,Subscriber
566,2019-01-02 07:11:21,2022,40.759107,-73.959223,520,Subscriber
418,2019-01-02 07:11:23,517,40.751581,-73.97791,379,Subscriber
663,2019-01-02 07:11:32,499,40.76915505,-73.98191841,3154,Subscriber
427,2019-01-02 07:11:25,473,40.72110063,-73.9919254,3489,Subscriber
1096,2019-01-02 07:11:23,480,40.76669671,-73.99061728,528,Subscriber
1129,2019-01-02 07:11:22,3553,40.801694,-73.957145,3351,Subscriber
521,2019-01-02 07:11:27,480,40.76669671,-73.99061728,3233,Subscriber
827,2019-01-02 07:11:27,458,40.751396,-74.005226,168,Subscriber
599,2019-01-02 07:11:29,3255,40.75058535,-73.99468482,3472,Subscriber
203,2019-01-02 07:11:32,494,40.74734825,-73.99723551,458,Subscriber
777,2019-01-02 07:11:50,3687,40.74322681,-73.97449784,173,Subscriber
319,2019-01-02 07:11:40,520,40.75992262,-73.97648516,450,Subscriber
1705,2019-01-02 07:11:38,392,40.695065,-73.987167,362,Subscriber
170,2019-01-02 07:11:38,432,40.72621788,-73.98379855,326,Subscriber
400,2019-01-02 07:11:41,359,40.75510267,-73.97498696,468,Subscriber
486,2019-01-02 07:11:43,353,40.68539567,-73.97431458,157,Subscriber
450,2019-01-02 07:11:44,3443,40.76132983,-73.97982001,465,Subscriber
249,2019-01-02 07:11:43,3656,40.72307749,-73.98583621,265,Subscriber
188,2019-01-02 07:11:46,450,40.76227205,-73.98788205,480,Subscriber
459,2019-01-02 07:11:46,405,40.739323,-74.008119,458,Subscriber
128,2019-01-02 07:11:59,3116,40.73266,-73.95826,3115,Subscriber
1416,2019-01-02 07:12:03,439,40.7262807,-73.98978041,3443,Subscriber
191,2019-01-02 07:12:06,356,40.71622644,-73.98261206,410,Subscriber
396,2019-01-02 07:12:05,3680,40.75412081,-73.98025185,173,Subscriber
1231,2019-01-02 07:12:07,507,40.73912601,-73.97973776,82,Subscriber
111,2019-01-02 07:12:15,3443,40.76132983,-73.97982001,469,Subscriber
1093,2019-01-02 07:12:12,3236,40.75898481,-73.99379969,346,Subscriber
123,2019-01-02 07:12:13,3095,40.71929301,-73.94500379,3086,Subscriber
384,2019-01-02 07:12:13,545,40.736502,-73.97809472,402,Subscriber
746,2019-01-02 07:12:16,3286,40.7806284,-73.9521667,499,Subscriber
270,2019-01-02 07:12:18,3699,40.76360468,-73.98917958,478,Subscriber
983,2019-01-02 07:12:23,3002,40.711512,-74.015756,3686,Subscriber
304,2019-01-02 07:12:22,236,40.7284186,-73.98713956,280,Subscriber
358,2019-01-02 07:12:22,310,40.68926942,-73.98912867,239,Subscriber
990,2019-01-02 07:12:27,3236,40.75898481,-73.99379969,3307,Subscriber
311,2019-01-02 07:12:30,3142,40.7612274,-73.96094022,3459,Subscriber
598,2019-01-02 07:12:27,3614,40.768692,-73.9249574,3572,Subscriber
1440,2019-01-02 07:12:27,307,40.71427487,-73.98990025,505,Subscriber
436,2019-01-02 07:12:30,3141,40.76500525,-73.95818491,3288,Subscriber
235,2019-01-02 07:12:35,330,40.71450451,-74.00562789,3664,Subscriber
600,2019-01-02 07:12:33,480,40.76669671,-73.99061728,523,Subscriber
663,2019-01-02 07:12:32,358,40.73291553,-74.00711384,2008,Subscriber
626,2019-01-02 07:12:33,359,40.75510267,-73.97498696,513,Subscriber
348,2019-01-02 07:12:34,3296,40.78245418,-73.94891962,3290,Subscriber
366,2019-01-02 07:12:36,359,40.75510267,-73.97498696,3457,Subscriber
294,2019-01-02 07:12:40,3236,40.75898481,-73.99379969,525,Subscriber
778,2019-01-02 07:12:41,3255,40.75058535,-73.99468482,3458,Subscriber
759,2019-01-02 07:12:49,517,40.751581,-73.97791,470,Subscriber
131,2019-01-02 07:13:00,3411,40.6849668,-73.98620772,3409,Subscriber
659,2019-01-02 07:12:55,3549,40.678045,-73.962408,3409,Subscriber
1153,2019-01-02 07:13:00,389,40.71044554,-73.96525063,307,Subscriber
319,2019-01-02 07:13:02,3118,40.73555,-73.95284,3119,Subscriber
676,2019-01-02 07:13:06,3687,40.74322681,-73.97449784,3458,Subscriber
520,2019-01-02 07:13:06,3163,40.7734066,-73.97782542,3283,Subscriber
351,2019-01-02 07:13:07,247,40.73535398,-74.00483091,3709,Subscriber
778,2019-01-02 07:13:13,3236,40.75898481,-73.99379969,528,Subscriber
263,2019-01-02 07:13:11,327,40.7153379,-74.01658354,3664,Subscriber
1270,2019-01-02 07:13:16,414,40.70281858,-73.98765762,536,Subscriber
152,2019-01-02 07:13:10,3306,40.6662078,-73.98199886,3297,Subscriber
75,2019-01-02 07:13:16,524,40.75527307,-73.98316936,493,Subscriber
814,2019-01-02 07:13:18,530,40.77149671,-73.99046034,359,Subscriber
283,2019-01-02 07:13:20,406,40.69512845,-73.99595065,217,Subscriber
485,2019-01-02 07:13:22,533,40.75299641,-73.98721619,528,Subscriber
736,2019-01-02 07:13:18,3500,40.7989445,-73.944846,3541,Subscriber
313,2019-01-02 07:13:21,309,40.7149787,-74.013012,3256,Subscriber
2212,2019-01-02 07:13:25,3562,40.6765198,-73.9596082,415,Subscriber
420,2019-01-02 07:13:28,262,40.6917823,-73.9737299,3674,Subscriber
297,2019-01-02 07:13:28,359,40.75510267,-73.97498696,3223,Subscriber
213,2019-01-02 07:13:33,416,40.68753406,-73.97265183,3429,Subscriber
523,2019-01-02 07:13:32,3420,40.6802133,-73.98432695,3382,Subscriber
1093,2019-01-02 07:13:34,447,40.76370739,-73.9851615,482,Subscriber
653,2019-01-02 07:13:35,359,40.75510267,-73.97498696,3712,Subscriber
125,2019-01-02 07:13:36,3140,40.77140426,-73.9535166,3154,Subscriber
217,2019-01-02 07:13:41,3335,40.6772744,-73.98282002,3361,Subscriber
625,2019-01-02 07:13:41,3566,40.7596276,-73.9321455,3129,Subscriber
1332,2019-01-02 07:13:44,3350,40.7973721,-73.97041192,423,Subscriber
144,2019-01-02 07:13:45,540,40.74311555,-73.98215353,491,Subscriber
350,2019-01-02 07:13:49,3118,40.73555,-73.95284,3110,Subscriber
1675,2019-01-02 07:13:56,391,40.69760127,-73.99344559,2022,Subscriber
547,2019-01-02 07:13:52,442,40.746647,-73.993915,545,Subscriber
575,2019-01-02 07:13:53,462,40.74691959,-74.00451887,526,Subscriber
283,2019-01-02 07:13:52,446,40.74487634,-73.99529885,491,Subscriber
683,2019-01-02 07:13:54,325,40.73624527,-73.98473765,212,Subscriber
237,2019-01-02 07:13:52,342,40.71739973,-73.98016555,311,Subscriber
2096,2019-01-02 07:13:52,3424,40.791976,-73.945993,3425,Subscriber
157,2019-01-02 07:14:06,146,40.71625008,-74.0091059,3664,Subscriber
525,2019-01-02 07:13:58,359,40.75510267,-73.97498696,450,Subscriber
313,2019-01-02 07:14:04,327,40.7153379,-74.01658354,79,Subscriber
1003,2019-01-02 07:14:05,3140,40.77140426,-73.9535166,468,Subscriber
345,2019-01-02 07:14:05,3093,40.71745169,-73.95850939,3100,Subscriber
88,2019-01-02 07:14:07,3641,40.74286877,-73.98918629,486,Subscriber
177,2019-01-02 07:14:10,3109,40.72606,-73.95621,3469,Subscriber
714,2019-01-02 07:14:10,480,40.76669671,-73.99061728,2023,Subscriber
1011,2019-01-02 07:14:14,3255,40.75058535,-73.99468482,228,Subscriber
341,2019-01-02 07:14:15,301,40.72217444,-73.98368779,531,Subscriber
582,2019-01-02 07:14:15,3255,40.75058535,-73.99468482,3660,Subscriber
465,2019-01-02 07:14:16,3375,40.7699426,-73.96060712,522,Subscriber
